# Program:featureCounts v1.6.4; Command:"featureCounts" "-a" "Homo_sapiens.GRCh38.96.chromosome.22.gff3" "-g" "exon_id" "-o" "counts.txt" "s1-unshuffled-pe-trim.sorted.bam" "s2-unshuffled-pe-trim.sorted.bam" "s3-unshuffled-pe-trim.sorted.bam" "s4-unshuffled-pe-trim.sorted.bam" "s5-unshuffled-pe-trim.sorted.bam" "s1-shuffled-pe-trim.sorted.bam" "s1-unshuffled-pe-trim.sorted.bam" "s2-shuffled-pe-trim.sorted.bam" "s2-unshuffled-pe-trim.sorted.bam" "s3-shuffled-pe-trim.sorted.bam" "s3-unshuffled-pe-trim.sorted.bam" "s4-shuffled-pe-trim.sorted.bam" "s4-unshuffled-pe-trim.sorted.bam" "s5-shuffled-pe-trim.sorted.bam" "s5-unshuffled-pe-trim.sorted.bam" 
Geneid	s1-unshuffled-pe-trim.sorted.bam	s2-unshuffled-pe-trim.sorted.bam	s3-unshuffled-pe-trim.sorted.bam	s4-unshuffled-pe-trim.sorted.bam	s5-unshuffled-pe-trim.sorted.bam	s1-shuffled-pe-trim.sorted.bam
ENSE00003673428	0	0	0	0	0	0
ENSE00001329819	0	0	0	0	0	0
ENSE00000653608	71	22	141	87	137	6
ENSE00001314674	155	47	328	310	305	30
ENSE00001629888	133	49	343	345	331	86
ENSE00000653611	128	49	363	335	331	84
ENSE00001711381	181	52	415	402	448	141
ENSE00001732475	138	35	266	236	294	6
ENSE00001789675	79	19	171	167	175	1
ENSE00001756791	166	71	343	291	312	86
ENSE00001650829	119	59	255	215	214	4
ENSE00001648504	0	0	0	0	0	0
ENSE00001634111	0	0	0	0	0	0
ENSE00001789650	99	34	161	181	176	2
ENSE00001737793	119	35	178	209	203	5
ENSE00001603176	24	2	26	35	29	2
ENSE00001707705	0	0	0	0	0	0
ENSE00001644119	0	0	0	0	0	0
ENSE00001704867	54	19	80	95	97	10
ENSE00001658129	80	22	133	127	133	0
ENSE00001779938	89	23	147	128	142	0
ENSE00001597083	106	29	228	215	206	57
ENSE00001776228	60	24	148	160	133	5
ENSE00001700027	92	32	198	194	194	33
ENSE00001653408	109	31	221	193	237	19
ENSE00001678567	0	0	0	0	0	0
ENSE00003468029	0	0	0	0	0	0
ENSE00001724650	0	0	0	0	0	0
ENSE00001600096	0	0	0	0	0	0
ENSE00003480606	0	0	0	0	0	0
ENSE00003668819	0	0	0	0	0	0
ENSE00003649564	0	0	0	0	0	0
ENSE00003604645	0	0	0	0	0	0
ENSE00003470888	0	0	0	0	0	0
ENSE00001718677	86	26	161	167	157	10
ENSE00002732339	0	0	0	0	0	0
ENSE00001874129	66	24	113	104	117	20
ENSE00001881165	0	0	0	0	0	0
ENSE00003563017	0	0	0	0	0	0
ENSE00003529562	0	0	0	0	0	0
ENSE00003694538	0	0	0	0	0	0
ENSE00001920486	0	0	0	0	0	0
ENSE00001919136	0	0	0	0	0	0
ENSE00001836844	0	0	0	0	0	0
ENSE00001850386	0	0	0	0	0	0
ENSE00001849800	0	0	0	0	0	0
ENSE00001948296	0	0	0	0	0	0
ENSE00001822856	0	0	0	0	0	0
ENSE00001824201	0	0	0	1	0	0
ENSE00001934215	0	0	0	0	0	0
ENSE00001941112	0	0	0	0	0	0
ENSE00003509427	0	0	0	0	0	0
ENSE00001912200	0	0	3	4	0	0
ENSE00001813932	0	0	0	0	0	0
ENSE00003485579	0	0	0	0	0	0
ENSE00001934345	0	0	0	0	0	0
ENSE00001914831	0	0	0	0	0	0
ENSE00003464006	0	0	0	0	0	0
ENSE00003660271	0	0	0	0	0	0
ENSE00003523046	0	0	0	0	0	0
ENSE00003654549	0	0	0	0	0	0
ENSE00001885570	0	0	0	0	0	0
ENSE00001763175	0	0	0	0	0	0
ENSE00001553145	0	0	0	0	0	0
ENSE00001802693	0	0	0	0	0	0
ENSE00001685934	0	0	0	0	0	0
ENSE00001802953	0	0	0	0	0	0
ENSE00003744183	0	0	0	0	0	0
ENSE00001616965	0	0	0	0	0	0
ENSE00001797984	0	0	1	0	0	0
ENSE00001696767	275	130	592	679	639	82
ENSE00002088693	0	0	0	0	0	0
ENSE00001799603	0	0	0	0	0	0
ENSE00001656599	0	0	0	0	0	0
ENSE00001706774	5	0	13	18	15	9
ENSE00003516873	0	0	0	0	0	0
ENSE00001618889	0	0	0	0	0	0
ENSE00001674770	0	0	0	0	0	0
ENSE00003686895	0	0	0	0	0	0
ENSE00001666349	0	0	0	0	0	0
ENSE00001942639	0	0	0	0	0	0
ENSE00001902137	0	0	0	0	0	0
ENSE00003645794	0	0	0	0	0	0
ENSE00001867389	0	0	0	0	0	0
ENSE00001329640	0	0	0	0	0	0
ENSE00001547101	0	0	0	0	0	0
ENSE00001557857	0	0	1	2	1	0
ENSE00001748201	0	0	0	0	0	0
ENSE00001703086	0	0	0	4	3	0
ENSE00001626063	0	0	0	0	0	0
ENSE00001386208	2	2	1	3	11	10
ENSE00001631635	0	0	0	0	0	0
ENSE00000880061	0	0	0	0	0	0
ENSE00000880062	0	0	0	0	0	0
ENSE00000880063	4	1	5	3	10	2
ENSE00000880064	4	2	10	0	9	4
ENSE00000880065	0	0	0	9	4	1
ENSE00000880066	0	0	0	0	0	0
ENSE00001744718	0	0	0	0	0	0
ENSE00001947964	0	0	0	0	0	0
ENSE00001364376	0	0	0	0	0	0
ENSE00001527749	0	0	0	0	0	0
ENSE00003768134	0	0	0	0	0	0
ENSE00003768027	0	0	0	0	0	0
ENSE00001551630	0	0	0	0	0	0
ENSE00001563559	0	0	0	0	0	0
ENSE00001343866	0	0	0	0	0	0
ENSE00001606362	0	0	1	2	0	1
ENSE00001527751	0	0	0	0	0	0
ENSE00000880068	0	0	0	0	0	0
ENSE00003590308	0	0	0	0	0	0
ENSE00003709904	0	0	0	0	0	0
ENSE00003704372	0	0	0	0	0	0
ENSE00003710056	0	0	0	0	0	0
ENSE00000653658	0	0	0	0	0	0
ENSE00003707593	4	2	8	11	10	0
ENSE00000653660	0	1	2	3	0	0
ENSE00000653661	0	2	5	6	11	1
ENSE00000653663	0	0	0	0	0	0
ENSE00000653664	0	0	0	0	0	0
ENSE00000653665	0	0	0	0	0	0
ENSE00000653666	0	0	0	0	0	0
ENSE00003762723	0	0	0	0	0	0
ENSE00001732057	0	0	0	0	0	0
ENSE00001887627	0	2	0	1	0	0
ENSE00001911289	0	0	0	0	0	0
ENSE00001858350	0	0	0	0	0	0
ENSE00003505179	0	0	0	0	0	0
ENSE00001953850	0	0	0	1	0	0
ENSE00001559700	0	0	0	0	0	0
ENSE00001558491	0	0	0	0	0	0
ENSE00001707306	0	0	0	0	0	0
ENSE00003710149	0	0	0	0	0	0
ENSE00003710964	0	0	0	0	0	0
ENSE00001804591	0	0	0	0	0	0
ENSE00001611298	0	0	0	0	0	0
ENSE00003707841	0	0	0	0	0	0
ENSE00001592973	0	0	0	0	0	0
ENSE00001605985	0	0	0	0	0	0
ENSE00001864634	0	0	2	0	0	2
ENSE00001870655	0	0	0	0	0	0
ENSE00001648113	0	0	0	0	0	0
ENSE00001609596	0	0	0	0	0	0
ENSE00001652704	0	0	0	0	0	0
ENSE00001711275	0	0	0	0	0	0
ENSE00001757338	0	0	0	0	0	0
ENSE00003769791	0	0	0	0	0	0
ENSE00003769913	0	0	0	0	0	0
ENSE00003761055	0	0	0	0	0	0
ENSE00003767452	0	0	0	0	0	0
ENSE00001593205	0	0	0	0	0	0
ENSE00001559084	0	0	0	0	0	0
ENSE00001557948	0	0	0	0	0	0
ENSE00001936368	0	0	0	0	0	0
ENSE00001896962	0	0	0	0	0	0
ENSE00001351090	0	0	0	0	0	0
ENSE00001617435	2	5	17	18	8	0
ENSE00001331824	7	0	22	23	18	9
ENSE00001757961	0	0	0	0	0	0
ENSE00001664285	0	0	0	0	0	0
ENSE00002593418	2	0	0	0	2	0
ENSE00001107275	0	2	4	5	2	0
ENSE00001107287	0	0	0	0	0	0
ENSE00001107278	0	0	0	0	0	0
ENSE00001276309	0	1	8	10	16	0
ENSE00001916900	0	0	0	0	0	0
ENSE00001834296	0	0	0	0	0	0
ENSE00001609635	0	0	0	0	0	0
ENSE00001640964	0	0	0	0	0	0
ENSE00001813833	0	0	0	0	0	0
ENSE00003600960	0	0	0	0	0	0
ENSE00003788389	0	0	0	0	0	0
ENSE00003488317	0	0	0	0	0	0
ENSE00003573768	0	0	0	0	0	0
ENSE00003633014	0	0	0	0	0	0
ENSE00001831005	0	0	0	0	0	0
ENSE00001610849	0	0	0	0	0	0
ENSE00001870895	0	0	0	0	0	0
ENSE00001865560	0	0	0	0	0	0
ENSE00003614060	0	0	0	0	0	0
ENSE00003548005	0	0	0	0	0	0
ENSE00001816592	0	0	1	0	1	2
ENSE00001687071	0	0	0	0	0	0
ENSE00001773014	0	0	0	0	0	0
ENSE00003473540	0	0	0	0	0	0
ENSE00003633233	0	0	0	0	0	0
ENSE00003602616	0	0	0	0	0	0
ENSE00001527586	0	0	0	0	0	0
ENSE00001825201	3	4	6	8	12	13
ENSE00003620009	0	0	0	0	0	0
ENSE00002084084	0	0	0	0	0	0
ENSE00001776914	0	0	0	0	0	0
ENSE00003580548	0	0	0	0	0	0
ENSE00001799704	0	0	0	0	0	0
ENSE00001711822	0	0	0	0	0	0
ENSE00001790188	0	0	0	0	0	0
ENSE00001650893	0	0	0	0	0	0
ENSE00001770198	0	0	0	0	0	0
ENSE00003643170	0	0	0	0	0	0
ENSE00001786511	0	0	0	0	0	0
ENSE00001913762	0	0	0	0	0	0
ENSE00001882537	0	0	0	0	0	0
ENSE00001865496	0	0	0	0	0	0
ENSE00001885319	0	0	0	0	0	0
ENSE00001044920	0	0	0	0	0	0
ENSE00003786367	0	0	0	0	0	0
ENSE00003685025	0	0	0	0	0	0
ENSE00000880082	0	0	0	0	0	0
ENSE00001830866	0	0	0	0	2	0
ENSE00001551536	0	0	0	0	0	0
ENSE00001725268	0	0	0	0	0	0
ENSE00001665206	0	0	0	0	0	0
ENSE00003843949	0	0	0	0	0	0
ENSE00003656494	0	0	0	0	0	0
ENSE00001551745	0	0	0	0	0	0
ENSE00003525322	0	0	0	0	0	0
ENSE00001557089	0	0	0	0	0	0
ENSE00001936159	0	0	0	0	0	0
ENSE00003547980	0	0	0	0	0	0
ENSE00003652498	0	0	0	0	0	0
ENSE00001638310	0	0	0	0	0	0
ENSE00001800322	0	0	0	0	0	0
ENSE00001802666	0	0	0	0	2	0
ENSE00001631753	0	0	0	0	0	0
ENSE00003754380	0	0	0	0	0	0
ENSE00003718923	0	0	0	0	0	0
ENSE00001654211	0	0	0	0	0	0
ENSE00001752058	0	0	0	0	0	0
ENSE00003517182	0	0	0	0	0	0
ENSE00003484047	0	0	0	0	0	0
ENSE00003474545	0	0	0	0	0	0
ENSE00000880088	0	0	0	0	0	0
ENSE00000880089	0	0	0	0	0	0
ENSE00000653691	0	0	0	0	0	0
ENSE00002257463	0	0	0	0	0	0
ENSE00003539660	0	0	0	0	0	0
ENSE00001766180	0	0	0	0	0	0
ENSE00003488791	0	0	0	0	0	0
ENSE00003675854	0	0	0	0	0	0
ENSE00001527493	0	0	0	0	0	0
ENSE00003645671	0	0	0	0	0	0
ENSE00003845550	0	0	0	0	0	0
ENSE00001270603	0	0	0	0	0	0
ENSE00000653693	0	0	0	0	0	0
ENSE00003570206	0	0	0	0	0	0
ENSE00003847209	0	0	0	0	0	0
ENSE00003841797	0	0	0	0	0	0
ENSE00003841623	0	0	0	0	0	0
ENSE00003850452	0	0	0	0	0	0
ENSE00003849143	0	0	0	0	0	0
ENSE00003849713	0	0	0	0	0	0
ENSE00003846009	0	0	0	0	0	0
ENSE00003843896	0	0	0	0	0	0
ENSE00003847693	0	0	0	0	0	0
ENSE00003768314	0	0	0	0	0	0
ENSE00003848777	0	0	0	0	0	0
ENSE00003846954	0	0	0	0	0	0
ENSE00003849951	0	0	0	0	0	0
ENSE00003847495	0	0	0	0	0	0
ENSE00003843564	0	0	0	0	0	0
ENSE00001655663	0	0	0	0	0	0
ENSE00003760798	0	0	0	0	0	0
ENSE00001609044	0	0	0	0	0	0
ENSE00001920526	0	0	0	0	0	0
ENSE00001547917	0	0	0	0	2	0
ENSE00003651733	0	0	0	0	0	0
ENSE00003602454	0	0	0	0	0	0
ENSE00000653699	6	2	17	19	9	1
ENSE00000653700	6	1	17	14	7	0
ENSE00000653701	7	3	18	13	12	0
ENSE00000653702	0	0	0	0	0	0
ENSE00000653703	11	3	20	17	23	0
ENSE00000653704	9	3	10	12	21	1
ENSE00000880095	8	1	10	9	13	0
ENSE00000653707	9	0	12	12	24	0
ENSE00000653708	6	0	12	8	23	0
ENSE00001827597	1	5	25	15	23	24
ENSE00001550047	0	0	0	0	0	0
ENSE00002212848	0	0	0	0	0	0
ENSE00001560706	0	0	0	0	0	0
ENSE00001548407	0	0	0	0	0	0
ENSE00001558123	0	0	0	0	0	0
ENSE00001556872	0	0	0	0	0	0
ENSE00001774633	0	0	4	0	0	0
ENSE00003618109	0	0	0	0	0	0
ENSE00003648494	0	0	0	0	0	0
ENSE00001784315	0	0	0	0	0	0
ENSE00001672335	0	0	0	0	0	0
ENSE00001701635	2	0	1	3	0	0
ENSE00000880094	0	0	0	0	0	0
ENSE00001542035	0	0	0	0	0	0
ENSE00001542034	0	0	0	0	0	0
ENSE00001542033	0	0	1	1	0	0
ENSE00001542030	0	0	1	2	0	0
ENSE00001613859	0	0	0	0	0	0
ENSE00001306821	0	0	0	0	0	0
ENSE00001293324	0	0	0	0	0	0
ENSE00001782214	0	0	0	0	0	0
ENSE00001557225	0	0	0	0	0	0
ENSE00001554685	0	0	0	0	0	0
ENSE00003518980	0	0	0	0	0	0
ENSE00001562551	0	0	0	0	0	0
ENSE00001792594	0	0	0	0	0	0
ENSE00003603544	0	0	0	0	0	0
ENSE00001549324	0	0	0	0	0	0
ENSE00001558649	0	0	0	0	0	0
ENSE00001489958	0	0	0	0	0	0
ENSE00000880103	0	0	0	0	0	0
ENSE00001625491	0	0	4	4	2	3
ENSE00000880104	0	0	0	0	0	0
ENSE00003749658	0	0	0	0	0	0
ENSE00003844735	0	0	0	0	0	0
ENSE00001045113	0	0	0	0	0	0
ENSE00001706917	0	0	0	0	0	0
ENSE00001617919	0	0	0	0	0	0
ENSE00002088880	0	0	0	0	1	0
ENSE00001551020	0	0	0	0	0	0
ENSE00003674344	0	0	0	0	0	0
ENSE00001819750	0	0	0	0	0	0
ENSE00001859012	0	0	0	0	0	0
ENSE00002076646	0	0	0	0	0	0
ENSE00001949960	0	0	0	0	0	0
ENSE00003774045	0	0	0	0	0	0
ENSE00001775745	0	0	0	0	0	0
ENSE00003765684	0	0	0	0	0	0
ENSE00003763753	0	0	0	0	0	0
ENSE00001958450	0	0	0	0	0	0
ENSE00001666837	0	0	0	0	0	0
ENSE00001557752	0	0	0	0	0	0
ENSE00001553448	0	0	0	0	0	0
ENSE00001559991	0	0	0	0	0	0
ENSE00001903782	9	4	40	37	32	10
ENSE00001551935	0	0	0	4	3	0
ENSE00000880106	0	0	0	0	0	0
ENSE00003767372	0	0	0	0	0	0
ENSE00003761224	0	0	0	0	0	0
ENSE00003740077	0	0	0	0	0	0
ENSE00003553183	0	0	0	0	0	0
ENSE00003648370	0	0	0	0	0	0
ENSE00003476044	0	0	0	0	0	0
ENSE00003458354	0	0	0	0	0	0
ENSE00003750410	0	0	0	0	0	0
ENSE00001551964	0	0	0	0	0	0
ENSE00003529078	0	0	0	0	0	0
ENSE00003640926	0	0	0	0	0	0
ENSE00001939393	0	0	0	0	0	0
ENSE00001338948	0	0	0	0	0	0
ENSE00001774810	0	0	0	0	0	0
ENSE00001721848	0	0	0	0	0	0
ENSE00001609619	0	0	0	0	0	0
ENSE00001767462	0	0	0	0	0	0
ENSE00003619795	0	0	0	0	0	0
ENSE00001691664	0	0	0	0	0	0
ENSE00001940093	0	0	0	0	0	0
ENSE00003501310	0	0	0	0	0	0
ENSE00003512752	0	0	0	0	0	0
ENSE00003514117	0	0	0	0	0	0
ENSE00001879993	0	0	0	0	0	0
ENSE00001678398	0	0	0	0	0	0
ENSE00001711503	0	0	0	0	0	0
ENSE00001932004	0	0	0	0	0	0
ENSE00003615916	0	0	0	0	0	0
ENSE00003546825	0	0	0	0	0	0
ENSE00001834811	0	0	0	0	0	0
ENSE00001852446	4	1	4	3	3	4
ENSE00001438971	0	0	0	0	2	0
ENSE00001350746	2	4	0	10	4	0
ENSE00000880119	1	0	0	0	0	0
ENSE00001338845	0	0	0	0	0	0
ENSE00001338847	4	0	0	0	0	0
ENSE00001174361	4	2	18	20	22	0
ENSE00001174370	0	0	0	0	0	0
ENSE00001174382	0	0	0	0	0	0
ENSE00001243834	0	0	0	0	0	0
ENSE00000653772	0	0	0	0	0	0
ENSE00000880125	0	0	0	0	0	0
ENSE00001646760	0	0	0	0	0	0
ENSE00001780110	0	0	0	0	0	0
ENSE00001612988	0	0	0	0	0	0
ENSE00001778410	0	0	0	0	0	0
ENSE00001729124	0	0	0	0	0	0
ENSE00001620707	0	0	0	0	0	0
ENSE00003640650	0	0	0	0	0	0
ENSE00003827277	0	0	0	0	0	0
ENSE00001489866	0	0	0	0	0	0
ENSE00003595084	0	0	0	0	0	0
ENSE00001931905	0	0	0	0	0	0
ENSE00001554692	0	0	0	0	0	0
ENSE00001547540	0	0	0	0	0	0
ENSE00001679336	0	0	0	0	0	0
ENSE00001736300	0	0	0	0	0	0
ENSE00001672423	0	0	0	0	0	0
ENSE00002312019	0	0	0	0	0	0
ENSE00001719072	0	0	0	0	0	0
ENSE00001597373	0	0	0	0	0	0
ENSE00001734659	0	0	0	0	0	0
ENSE00001790360	0	0	0	0	0	0
ENSE00001644997	0	0	0	0	0	0
ENSE00001045260	0	0	0	0	0	0
ENSE00003463772	0	0	0	0	0	0
ENSE00003545834	0	0	0	0	0	0
ENSE00001618669	0	0	0	0	0	0
ENSE00001618283	0	0	0	0	0	0
ENSE00001806659	0	0	0	0	0	0
ENSE00003632178	0	0	0	0	0	0
ENSE00003626529	0	0	0	0	0	0
ENSE00003592643	0	0	0	0	0	0
ENSE00001045257	0	0	0	0	0	0
ENSE00001876213	0	0	0	0	0	0
ENSE00003661588	0	0	0	0	0	0
ENSE00003504881	0	0	0	0	0	0
ENSE00001937460	0	0	0	0	0	0
ENSE00001716674	0	0	0	0	0	0
ENSE00001786752	0	0	0	0	0	0
ENSE00001788022	0	0	0	0	0	0
ENSE00001686471	0	0	0	0	0	0
ENSE00001855446	0	0	0	0	0	0
ENSE00003578879	0	0	0	0	0	0
ENSE00003593056	0	0	0	0	0	0
ENSE00003467213	0	0	0	0	0	0
ENSE00001597675	0	0	0	0	0	0
ENSE00001649013	0	0	0	2	4	0
ENSE00001656930	0	0	0	0	0	0
ENSE00001616835	0	0	0	0	0	0
ENSE00001674134	0	0	0	0	0	0
ENSE00001640956	0	0	0	0	0	0
ENSE00001798933	0	0	0	0	0	0
ENSE00001815001	0	0	0	0	0	0
ENSE00003559901	0	0	0	0	0	0
ENSE00001185703	0	0	0	0	0	0
ENSE00001527313	0	0	0	0	0	0
ENSE00001527315	0	0	0	0	0	0
ENSE00001922524	0	0	0	0	0	0
ENSE00001876849	0	0	0	0	0	0
ENSE00001872818	0	0	0	0	0	0
ENSE00003558553	0	0	0	0	0	0
ENSE00001820664	0	0	0	0	0	0
ENSE00001943299	0	0	4	2	6	0
ENSE00001876566	0	0	0	0	0	0
ENSE00001957187	0	0	0	0	0	0
ENSE00001825194	3	0	8	6	8	1
ENSE00001829283	0	0	0	0	0	0
ENSE00001947326	0	0	0	0	0	0
ENSE00001665198	0	0	0	0	0	0
ENSE00001657502	0	0	0	0	0	0
ENSE00001803153	0	0	0	0	0	0
ENSE00001892212	0	0	0	0	0	0
ENSE00001953033	0	0	0	0	0	0
ENSE00001931644	0	0	0	0	0	0
ENSE00001874693	0	0	0	0	0	0
ENSE00001867904	0	0	0	0	0	0
ENSE00001931385	0	0	0	0	0	0
ENSE00003715012	2	0	0	0	0	0
ENSE00003753118	0	0	0	2	0	0
ENSE00003727639	0	0	0	0	0	0
ENSE00003744125	0	0	2	0	0	0
ENSE00001614413	135	47	331	318	305	0
ENSE00001875917	26	8	48	41	32	43
ENSE00003491576	0	0	0	0	0	0
ENSE00001668004	0	0	0	0	0	0
ENSE00000653854	9	3	42	39	33	1
ENSE00003588520	0	0	0	0	0	0
ENSE00003599746	0	0	0	0	0	0
ENSE00001045309	0	0	0	0	0	0
ENSE00001552453	0	0	0	0	0	0
ENSE00003564132	0	0	0	0	0	0
ENSE00003590182	0	0	0	0	0	0
ENSE00001551967	0	0	0	0	0	0
ENSE00001937197	0	0	0	0	0	0
ENSE00003603479	0	0	0	0	0	0
ENSE00001874225	0	0	0	0	0	0
ENSE00002287351	0	0	0	0	0	0
ENSE00001548246	0	0	0	0	0	0
ENSE00001674760	0	0	0	0	0	0
ENSE00001564529	0	0	0	0	0	0
ENSE00001747665	0	0	0	0	0	0
ENSE00001947139	0	0	0	0	0	0
ENSE00001913573	0	0	0	0	0	0
ENSE00001594244	0	0	0	0	0	0
ENSE00001946964	0	0	0	0	0	0
ENSE00001739736	0	0	0	0	0	0
ENSE00001352425	0	0	0	0	0	0
ENSE00003644686	0	0	0	0	0	0
ENSE00003517736	0	0	0	0	0	0
ENSE00003550611	0	0	0	0	0	0
ENSE00003785052	0	0	0	0	0	0
ENSE00001550067	0	0	0	0	0	0
ENSE00003459141	0	0	0	0	0	0
ENSE00001550470	0	0	0	0	0	0
ENSE00001942801	0	0	0	0	0	0
ENSE00001718636	0	0	0	0	0	0
ENSE00001842701	0	0	0	0	0	0
ENSE00003470219	0	0	0	0	0	0
ENSE00003542766	0	0	0	0	0	0
ENSE00003526372	0	0	0	0	0	0
ENSE00003519453	0	0	0	0	0	0
ENSE00001599019	0	0	0	0	0	0
ENSE00001651015	0	0	0	0	0	0
ENSE00003506301	0	0	0	0	0	0
ENSE00001814288	0	0	0	0	0	0
ENSE00003681449	0	0	0	0	0	0
ENSE00003564561	0	0	0	0	0	0
ENSE00003468861	0	0	0	0	0	0
ENSE00001937053	2	0	0	1	0	0
ENSE00001830949	0	0	0	0	0	0
ENSE00003655420	0	0	0	0	0	0
ENSE00003640942	0	0	0	0	0	0
ENSE00003556715	0	0	0	0	0	0
ENSE00003596885	0	0	0	0	0	0
ENSE00001826428	0	0	0	0	0	0
ENSE00003580751	0	0	0	0	0	0
ENSE00003665754	0	0	0	0	0	0
ENSE00001955835	0	0	0	0	0	0
ENSE00003506175	0	0	0	0	0	0
ENSE00001872643	0	0	0	0	0	0
ENSE00001860129	2	0	0	0	2	0
ENSE00001774334	0	0	0	0	0	0
ENSE00001598873	0	0	0	0	0	0
ENSE00001844945	0	0	0	0	2	0
ENSE00001861246	0	0	0	0	0	0
ENSE00001607709	0	0	0	0	0	0
ENSE00001803642	0	0	0	0	0	0
ENSE00001624894	0	0	0	0	0	0
ENSE00001640893	0	0	0	4	0	0
ENSE00001716601	0	0	0	0	0	0
ENSE00001789029	0	0	2	0	2	0
ENSE00001630406	0	0	0	0	0	0
ENSE00001703727	0	0	0	2	0	0
ENSE00001740101	0	0	0	0	0	0
ENSE00001653292	0	0	0	0	0	0
ENSE00001596234	0	0	0	0	0	0
ENSE00001716394	0	0	0	0	2	0
ENSE00001552144	0	0	0	0	0	0
ENSE00003703019	0	0	2	2	0	0
ENSE00003849946	0	0	0	0	0	0
ENSE00003722733	0	0	0	0	0	0
ENSE00003703488	0	0	0	0	0	0
ENSE00001652793	0	0	0	0	0	0
ENSE00001793959	0	0	0	0	0	0
ENSE00001604799	0	0	0	0	0	0
ENSE00001792366	0	0	0	0	0	0
ENSE00001747325	0	0	0	0	0	0
ENSE00001780393	0	0	0	0	0	0
ENSE00001736503	0	0	0	0	0	0
ENSE00003704174	0	0	0	0	0	0
ENSE00003706995	0	0	0	0	0	0
ENSE00001736266	0	0	0	0	0	0
ENSE00001712318	0	0	0	0	0	0
ENSE00003523054	0	0	0	0	0	0
ENSE00003566024	0	0	0	0	0	0
ENSE00003491943	0	0	0	0	0	0
ENSE00003638302	0	0	0	0	0	0
ENSE00001605420	0	0	0	0	0	0
ENSE00001744433	0	0	0	0	0	0
ENSE00003459998	0	0	0	0	0	0
ENSE00002239277	0	0	0	0	0	0
ENSE00001919321	0	0	0	0	0	0
ENSE00001844078	0	0	0	0	0	0
ENSE00001891364	0	0	2	1	0	2
ENSE00001690816	0	0	0	0	0	0
ENSE00001776020	0	0	0	0	0	0
ENSE00003659579	0	0	0	0	0	0
ENSE00003596219	0	0	0	0	0	0
ENSE00003632424	0	0	0	0	0	0
ENSE00003574537	0	0	0	0	0	0
ENSE00001712989	0	0	0	0	0	0
ENSE00001788705	0	0	0	0	0	0
ENSE00003630163	0	0	0	0	0	0
ENSE00003503647	0	0	0	0	0	0
ENSE00001785016	0	0	0	0	0	1
ENSE00003630412	0	0	0	0	0	0
ENSE00003470408	0	0	0	0	0	0
ENSE00003486626	0	0	0	0	0	0
ENSE00001677305	0	0	0	0	0	0
ENSE00001656359	1	0	0	0	2	0
ENSE00001614681	1	0	0	1	0	0
ENSE00001928917	0	0	0	0	0	0
ENSE00001830167	0	0	0	0	2	3
ENSE00001747362	0	0	1	0	0	0
ENSE00001814753	0	0	0	0	0	0
ENSE00003532435	0	0	0	0	0	0
ENSE00003604540	0	0	0	0	0	0
ENSE00003474129	0	0	0	0	0	0
ENSE00003485119	0	0	0	0	0	0
ENSE00003622901	0	0	0	0	0	0
ENSE00003507628	0	0	0	0	0	0
ENSE00003469552	0	0	0	0	0	0
ENSE00001938460	0	0	0	0	0	0
ENSE00003588618	0	0	0	0	0	0
ENSE00003630688	0	0	0	0	0	0
ENSE00003691913	0	0	0	0	0	0
ENSE00003604516	0	0	0	0	0	0
ENSE00003562262	0	0	0	0	0	0
ENSE00003576488	0	0	0	0	0	0
ENSE00003619407	0	0	0	0	0	0
ENSE00001045544	0	0	0	0	0	0
ENSE00001045534	0	0	0	0	0	0
ENSE00001045533	3	0	4	6	6	0
ENSE00001045554	3	0	0	5	2	0
ENSE00001045527	8	0	1	7	8	0
ENSE00001045535	8	0	1	6	5	0
ENSE00001045522	6	0	6	8	10	0
ENSE00003631420	0	0	0	0	0	0
ENSE00003636124	0	0	0	0	0	0
ENSE00003548534	0	0	0	0	0	0
ENSE00001045524	9	1	10	15	18	8
ENSE00001045553	0	1	3	12	7	0
ENSE00001045529	0	0	0	0	0	0
ENSE00001554763	0	0	0	0	0	0
ENSE00001549696	0	0	0	0	0	0
ENSE00001926049	0	0	0	0	0	0
ENSE00001909963	0	0	0	0	0	0
ENSE00001895242	0	0	0	0	0	0
ENSE00001703328	0	0	0	0	0	0
ENSE00001675556	0	0	0	0	0	0
ENSE00003686419	0	0	0	0	0	0
ENSE00003686839	0	0	0	0	0	0
ENSE00003533318	0	0	0	0	0	0
ENSE00001793435	0	0	0	0	0	0
ENSE00001843332	0	0	0	0	0	0
ENSE00001830332	0	0	0	0	0	0
ENSE00001886930	0	0	0	0	0	0
ENSE00001793459	0	0	0	0	0	0
ENSE00001781187	0	0	0	0	0	0
ENSE00001897511	0	0	0	0	0	0
ENSE00001899173	0	0	0	0	0	0
ENSE00001956680	0	0	0	6	6	0
ENSE00001699966	0	0	0	0	0	0
ENSE00001685218	0	0	0	4	0	0
ENSE00001173877	18	3	36	37	33	0
ENSE00001636262	2	0	2	0	1	0
ENSE00001731312	0	0	0	0	0	0
ENSE00000880161	18	7	50	32	50	7
ENSE00001173884	96	38	196	155	225	117
ENSE00001728103	0	0	0	1	0	0
ENSE00001730214	0	0	0	0	0	0
ENSE00001708803	0	0	0	2	2	0
ENSE00001692141	0	0	0	0	0	0
ENSE00000880163	1	0	0	2	2	0
ENSE00000653900	1	0	0	0	0	0
