id	baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pval	padj
ENSE00001564220	1.18507701017144	0.851551288522305	1.51860273182057	1.78333677875797	0.834579178096687	0.709569923062012	1
ENSE00001551416	1.20225857543224	0.866138903349022	1.53837824751545	1.77613341412924	0.828739953688892	0.381008297161031	1
ENSE00001177198	56.7597047921454	40.9020854219624	72.6173241623284	1.7753941739933	0.828139368128404	0.133544810788295	1
ENSE00001622123	1291.75228853713	932.510750842656	1650.9938262316	1.7704823507286	0.82414246211729	0.12756917432919	1
ENSE00001607943	0.710513684716332	0.514043720474688	0.906983648957976	1.76440954890069	0.819185473360944	0.624298601326117	1
ENSE00003761429	0.709699594671476	0.514043720474688	0.905355468868264	1.76124215277296	0.816593278611136	0.624040876485274	1
ENSE00001707058	0.354849797335738	0.257021860237344	0.452677734434132	1.76124215277296	0.816593278611136	0.850141633310079	1
ENSE00001740565	0.217355877882031	0.157494525273853	0.27721723049021	1.76017058375955	0.815715251827563	1	1
ENSE00001700215	2.14675124754336	1.55753419752327	2.73596829756346	1.75660239236743	0.812787673716732	0.305483651187341	1
ENSE00001806298	6.7180213885158	4.87417755540944	8.56186522162216	1.75657639146117	0.812766319051443	0.264268673574906	1
ENSE00001309035	0.216541787837176	0.157494525273853	0.275589050400498	1.74983257304533	0.80721688914754	1	1
ENSE00003493108	0.216686608807493	0.157784167214488	0.275589050400498	1.74662043261838	0.804566122578785	1	1
ENSE00001489099	0.216686608807493	0.157784167214488	0.275589050400498	1.74662043261838	0.804566122578785	1	1
ENSE00001604706	1.91250964080512	1.40191260762935	2.42310667398089	1.72842919080269	0.789461501390123	0.532471167634011	1
ENSE00001869355	0.21772770140396	0.159866352407421	0.275589050400498	1.72387151048619	0.785652246531088	1	1
ENSE00003711479	0.43545540280792	0.319732704814842	0.551178100800997	1.72387151048619	0.785652246531088	1	1
ENSE00001855556	0.21772770140396	0.159866352407421	0.275589050400498	1.72387151048619	0.785652246531088	1	1
ENSE00001749520	0.21772770140396	0.159866352407421	0.275589050400498	1.72387151048619	0.785652246531088	1	1
ENSE00001319017	1.07567790200728	0.790423737384102	1.36093206663045	1.72177529882192	0.783896875355136	0.923218184831913	1
ENSE00001323357	96.3786799080995	70.8445136873142	121.912846128885	1.72085091397437	0.78312211481766	0.153005739393306	1
ENSE00001887833	0.481023030446929	0.354177368067267	0.60786869282659	1.71628327395312	0.77928769048269	0.58934752147449	1
ENSE00000651788	0.481023030446929	0.354177368067267	0.60786869282659	1.71628327395312	0.77928769048269	0.58934752147449	1
ENSE00001826780	1.69427313168322	1.2475413601449	2.14100490322154	1.71617949642397	0.779200453220858	0.527024298489493	1
ENSE00001304054	12.3003676390023	9.06861606553193	15.5321192124727	1.71273313372558	0.776300378133139	0.346695713465513	1
ENSE00001380117	16.7894432362947	12.4014015859012	21.1774848866882	1.70766866470677	0.772028079082754	0.340588654512374	1
ENSE00001231767	6.86997432103052	5.08108485889795	8.65886378316309	1.70413681794741	0.769041168105035	0.44548330979788	1
ENSE00001928828	6.06395580882823	4.4998123109026	7.62809930675387	1.69520388400906	0.761458798293573	0.347188498572333	1
ENSE00003845530	0.685430041896732	0.509300066207551	0.861560017585913	1.69165502765674	0.758435395507886	0.616208767827743	1
ENSE00003740809	4.77895939344334	3.55917136565618	5.99874742123051	1.68543371614942	0.753119890886119	0.329629037922456	1
ENSE00001540320	1.06562140900685	0.793836657114137	1.33740616089956	1.68473721755491	0.752523579837001	0.918492574757319	1
ENSE00001947194	40.4746165967366	30.1741472577367	50.7750859357365	1.68273474315725	0.750807776256601	0.187500768493383	1
ENSE00000650952	2.36169769212035	1.77065083824862	2.95274454599207	1.66760407089219	0.737776799115983	0.348371504897322	1
ENSE00001697312	542.144940286997	406.664124311834	677.625756262159	1.66630326048272	0.736650989286506	0.168660511451168	1
ENSE00001721423	7.83611334661177	5.8910687114714	9.78115798175214	1.66033676753859	0.731475894332166	0.31649857649652	1
ENSE00001364018	17.6969967553987	13.3456862904814	22.048307220316	1.65209242450437	0.724294399011744	0.319314565385911	1
ENSE00001121630	27.1741324382619	20.5016474161057	33.846617460418	1.65092183927759	0.72327181936937	0.157684666548521	1
ENSE00000879518	9.77638353883217	7.38954827753064	12.1632188001337	1.6460030225553	0.718966984982827	0.263167635006344	1
ENSE00001525423	23.971934542584	18.1496964964385	29.7941725887295	1.6415796591737	0.715084759722903	0.360889750797218	1
ENSE00000879093	1.51046321103729	1.14460110545137	1.8763253166232	1.63928315959758	0.713065078148894	0.692535488477853	1
ENSE00001937833	0.204407011449804	0.155122698140284	0.253691324759323	1.63542362143481	0.709664383358148	1	1
ENSE00001593975	0.204407011449804	0.155122698140284	0.253691324759323	1.63542362143481	0.709664383358148	1	1
ENSE00001728216	0.204407011449804	0.155122698140284	0.253691324759323	1.63542362143481	0.709664383358148	1	1
ENSE00003721501	0.204407011449804	0.155122698140284	0.253691324759323	1.63542362143481	0.709664383358148	1	1
ENSE00001863312	1.0412031334558	0.790423737384102	1.2919825295275	1.6345441924648	0.708888383154687	0.908682494977498	1
ENSE00002216882	1.82147109066206	1.3854520574227	2.25749012390141	1.62942493160025	0.704362887944694	0.624681726836541	1
ENSE00001529564	9.46330343649615	7.20967946219766	11.7169274107946	1.62516620499285	0.70058726943788	0.227792144156593	1
ENSE00001109463	19.1968700039689	14.6314315548703	23.7623084530676	1.62405902416007	0.69960406621497	0.254403964704159	1
ENSE00003837488	28.6564626451268	21.8499214334444	35.4630038568093	1.62302660743339	0.69868665120908	0.329475417010384	1
ENSE00001391765	10.3095707250515	7.88106937579243	12.7380720743106	1.61628726596888	0.692683633954288	0.40599244872793	1
ENSE00001267800	0.41081012470526	0.314237599891873	0.507382649518646	1.61464652763779	0.691218370096623	1	1
ENSE00001563393	0.205737745986905	0.157784167214488	0.253691324759323	1.60783765087445	0.685121739786147	1	1
ENSE00001693668	0.205737745986905	0.157784167214488	0.253691324759323	1.60783765087445	0.685121739786147	1	1
ENSE00001879073	1.19567301340235	0.920083963001848	1.47126206380285	1.59905195934807	0.677216818290344	0.578836827022292	1
ENSE00001202041	0.206258292285139	0.158825259810954	0.253691324759323	1.59729834574982	0.675633806633811	1	1
ENSE00001173884	103.496303853771	79.7859032036408	127.206704503901	1.59435062330781	0.672968936029687	0.215738095216515	1
ENSE00003752764	6.1812111213425	4.77166414940863	7.59075809327638	1.59079890277213	0.669751472180487	0.653502926790098	1
ENSE00001826265	3.64142159626485	2.81412794506546	4.46871524746425	1.58795738313892	0.667172194622457	0.727910394759492	1
ENSE00001911552	0.206778838583372	0.159866352407421	0.253691324759323	1.58689631019283	0.666207863738449	1	1
ENSE00003836309	0.206778838583372	0.159866352407421	0.253691324759323	1.58689631019283	0.666207863738449	1	1
ENSE00002268867	0.206778838583372	0.159866352407421	0.253691324759323	1.58689631019283	0.666207863738449	1	1
ENSE00001487336	0.206778838583372	0.159866352407421	0.253691324759323	1.58689631019283	0.666207863738449	1	1
ENSE00001799604	2.43798560309966	1.89006197391253	2.98590923228678	1.5797943525131	0.65973676984601	0.362465358440291	1
ENSE00001494520	5.67022308726965	4.40037357581452	6.94007259872479	1.57715532082754	0.657324746084904	0.307422020136632	1
ENSE00001528902	1.11535094636251	0.871398006184279	1.35930388654074	1.55991163267968	0.641464304276157	0.986703403800109	1
ENSE00001687710	398.795677128381	311.672010897148	485.919343359614	1.55907276357892	0.640688261714184	0.234857783547156	1
ENSE00001863281	0.890734766109455	0.699382876168381	1.08208665605053	1.54720210191422	0.629661659867386	1	1
ENSE00001762932	271.746201330269	213.857463410986	329.634939249552	1.54137683105344	0.624219610607673	0.26818530705122	1
ENSE00001889651	1.51854256616431	1.20810048372314	1.82898464860548	1.51393420766532	0.598302510252698	0.566486647580868	1
ENSE00003777624	3.86421422577112	3.09126960809093	4.63715884345131	1.5000823064136	0.58504166058588	0.373671981554951	1
ENSE00000880163	0.61098634975284	0.492077734581339	0.729894964924342	1.48329199561394	0.568802629591287	0.924015224721179	1
ENSE00001410571	2.04382529441057	1.64626004622987	2.44139054259127	1.48299203894448	0.568510853081725	0.957105769869606	1
ENSE00001905007	0.611651717021391	0.493408469118441	0.729894964924342	1.47929152134017	0.564906389791905	0.924395272114769	1
ENSE00001536176	417.093383917121	336.669902533575	497.516865300667	1.47775866377319	0.563410678816503	0.29437266741804	1
ENSE00001493179	8.35107486983114	6.74514122284782	9.95700851681446	1.47617495139866	0.561863715001121	0.417725307017532	1
ENSE00001786457	18.8018755223626	15.209548775014	22.3942022697111	1.47237782007707	0.55814792221723	0.384601537856081	1
ENSE00001877315	1.06547330266394	0.862489981531275	1.26845662379661	1.47069142941763	0.556494581774719	0.95752685407833	1
ENSE00003703284	5.94923074890712	4.8399544604462	7.05850703736804	1.45838294451996	0.544369594575013	0.305026515307404	1
ENSE00001952025	18.5023997848657	15.0548200767487	21.9499794929828	1.45800344215891	0.543994125686614	0.46458119027656	1
ENSE00001308098	3.57297773670306	2.90761081827094	4.23834465513518	1.45767261165151	0.543666731610147	0.660326513606895	1
ENSE00001379297	2.05633377672907	1.68382481250017	2.42884274095797	1.44245572516037	0.528527037365144	0.704809507023332	1
ENSE00002607234	10.8487500827856	8.89190866278235	12.8055915027888	1.44013979320181	0.526208859702504	0.337078169339631	1
ENSE00003704510	0.970755166497591	0.796997017941979	1.1445133150532	1.43603211716976	0.522088015709282	0.693460467563533	1
ENSE00001825459	3.67398962001494	3.01709442647611	4.33088481355377	1.43544887940817	0.521501952810813	0.533045944302247	1
ENSE00001866036	13.1987729242689	10.8500478638135	15.5474979847242	1.43294280171587	0.518981023188482	0.556419199745989	1
ENSE00001658061	0.471785970434116	0.389137479887812	0.55443446098042	1.42477784751102	0.510736990660504	1	1
ENSE00001594742	1.45846634562473	1.20309393979008	1.71383875145937	1.42452612782541	0.510482082973425	0.466400480352794	1
ENSE00001745694	1.49154915136969	1.23299082835662	1.75010747438277	1.41940023732	0.505281452668114	0.778625524991886	1
ENSE00001316858	7.72634630443729	6.39003625612947	9.0626563527451	1.4182480332646	0.504109863373276	0.569322035516978	1
ENSE00002604188	0.993296135281133	0.824289116755257	1.16230315380701	1.41006732975235	0.495764051972076	0.784327493139495	1
ENSE00001371235	10.1968209313072	8.46532693125832	11.9283149313561	1.40907906194511	0.494752562020942	0.273812381200453	1
ENSE00001610168	6.1535463491941	5.11232174752035	7.19477095086784	1.40733922984357	0.492970122621604	0.751791794125126	1
ENSE00001850683	3.31051011869444	2.7526571121337	3.86836312525519	1.40531964849652	0.490898317528407	0.631982818097241	1
ENSE00001856931	2.48860441842523	2.07522380034769	2.90198503650276	1.39839618069943	0.483773149666881	0.699776294698744	1
ENSE00001202183	14.0679053638366	11.7691734946689	16.3666372330043	1.39063607486269	0.475744920466342	0.659210305524692	1
ENSE00001783103	1.11048143505731	0.932525557322482	1.28843731279213	1.38166434439777	0.466407176154052	1	1
ENSE00001047881	2.83439498049858	2.38362923957379	3.28516072142338	1.37821799920981	0.462804103937791	0.84792838725728	1
ENSE00001596670	0.936173015136022	0.788631194131803	1.08371483614024	1.3741719123009	0.458562500160058	1	1
ENSE00000657293	21.097436386601	17.7775853332921	24.4172874399099	1.37348728649799	0.457843556361211	0.396530152514741	1
ENSE00000652764	6.36322629193814	5.37621686101994	7.35023572285635	1.36717619710413	0.451199184646609	0.752662539793463	1
ENSE00001656359	0.392444558304025	0.332211382173918	0.452677734434132	1.36261958115917	0.446382843889638	0.973006222233565	1
ENSE00001045524	6.41984975075323	5.43786290019428	7.40183660131217	1.36116646137727	0.444843509397636	0.534377663307224	1
ENSE00003738259	1.645207984151	1.39658966948094	1.89382629882106	1.35603630773306	0.439395807003144	0.743363949319773	1
ENSE00001699940	84.1825613495322	71.5100628651553	96.8550598339092	1.35442560044376	0.437681147457394	0.462824472731792	1
ENSE00001729523	0.788364675727109	0.669745702496242	0.906983648957976	1.35422093128409	0.437463123304895	0.806966195770317	1
ENSE00003786612	1.95732698806381	1.66289991920329	2.25175405692433	1.35411279471537	0.437347917346332	0.883387081639071	1
ENSE00001730421	0.393775292841127	0.334872851248121	0.452677734434132	1.35178988904874	0.434870928555087	0.973933104756313	1
ENSE00001629463	1.59144514966118	1.35419450727283	1.82869579204954	1.3503937449372	0.433380126568144	0.502243561146445	1
ENSE00000651875	5.16413801510482	4.40486056646648	5.92341546374317	1.34474528180011	0.427332927067975	0.67257938489379	1
ENSE00000655148	5.01114164140821	4.27468899699359	5.74759428582284	1.34456431564148	0.427138766469822	0.288849162200354	1
ENSE00001256752	3.64443489755464	3.1169949702794	4.17187482482989	1.33842847505652	0.420540044142391	0.75592537571787	1
ENSE00003808752	1.99272467060701	1.70443331158171	2.2810160296323	1.33828411715066	0.420384432041407	0.924270065820685	1
ENSE00001386696	5.90896951278211	5.07903352901451	6.7389054965497	1.32680862570664	0.407960296364097	0.728905673549446	1
ENSE00001325182	6.95142677833826	5.98662755563028	7.91622600104624	1.32231810438938	0.40306928155021	0.715624360873152	1
ENSE00001720771	3.07730795834525	2.65105076674879	3.5035651499417	1.32157603086508	0.402259426263409	0.819554510841158	1
ENSE00001703968	0.778456905502988	0.671827887689176	0.8850859233168	1.31742956720827	0.397725834154314	0.80246290993014	1
ENSE00001330529	0.732145630820122	0.632639570169614	0.83165169147063	1.31457425473348	0.394595635991809	1	1
ENSE00001841813	1.18439789913466	1.02976145728004	1.33903434098928	1.3003344915687	0.378882782680799	1	1
ENSE00001813939	1.0578784882021	0.920083963001848	1.19567301340235	1.29952597967404	0.377985475958819	0.798735082170234	1
ENSE00003715569	2.73390829004816	2.37809705161238	3.08971952848394	1.29924030072241	0.377668288829243	1	1
ENSE00001776077	0.381495695483437	0.332211382173918	0.430780008792956	1.29670454387814	0.374849796752812	0.965235151320746	1
ENSE00001855946	0.449590799240331	0.391798948962016	0.507382649518646	1.29500768407583	0.372960658332842	1	1
ENSE00003757456	3.84642873329506	3.35587908920791	4.33697837738221	1.29235239473597	0.369999513389028	0.440261930753982	1
ENSE00000654050	1.69701190308762	1.48155614189242	1.91246766428282	1.29085061997042	0.368322058509522	0.799950768960045	1
ENSE00000657359	0.717490304522877	0.62685482330601	0.808125785739743	1.28917534921039	0.366448507478499	1	1
ENSE00001894623	0.765363218100443	0.669166418614973	0.861560017585913	1.28751233418012	0.36458625316984	0.796415298068827	1
ENSE00001109364	28.0086188532452	24.488335668044	31.5289020384464	1.28750693660206	0.364580205013869	0.682815702915305	1
ENSE00001299764	2.83054232310537	2.48143104136965	3.17965360484109	1.28137899132835	0.357697242302125	0.605864094793709	1
ENSE00000654904	19.6836063278831	17.2978522559005	22.0693603998656	1.27584396452094	0.351451898556674	0.597798188443814	1
ENSE00000650961	15.4985137771026	13.6459556819342	17.3510718722709	1.27151753066601	0.346551352889656	0.587634034765491	1
ENSE00001846200	6.43980740745914	5.68214319340662	7.19747162151165	1.26668254856079	0.341055006718948	0.53261967120046	1
ENSE00003464210	6.94213325769439	6.17836570209133	7.70590081329744	1.24723934853663	0.318738348737799	0.603016234516593	1
ENSE00001229731	16.8912072004738	15.0408011502283	18.7416132507192	1.24605152767642	0.317363729024964	0.55861347853953	1
ENSE00001840041	5.85516253245345	5.22420088385458	6.48612418105231	1.24155336390255	0.312146272133373	0.565509930091507	1
ENSE00001814441	0.570347332382514	0.509300066207551	0.631394598557477	1.23973005395246	0.310026013981861	0.826649426963595	1
ENSE00003705536	1.70274501254149	1.52945356501572	1.87603646006726	1.22660569956432	0.294671559755095	0.845082669632462	1
ENSE00003814046	2.70284240248729	2.42814367001328	2.97754113496131	1.22626233848223	0.294267652715724	0.893596545665536	1
ENSE00000651610	4.19092242854884	3.7657322125796	4.61611264451808	1.22582073921713	0.293748018546309	0.649659739465083	1
ENSE00000652713	4.29598034109501	3.88719162516952	4.7047690570205	1.21032599127791	0.275395677795587	0.72879174429999	1
ENSE00001603029	74.0170495158993	66.9837176899016	81.050381341897	1.2100012381683	0.275008523779504	0.623312441578617	1
ENSE00003825502	0.828558266380575	0.751761063892886	0.905355468868264	1.20431279611638	0.26821015189557	0.888581625470837	1
ENSE00000657345	1.51792046970302	1.38012594450277	1.65571499490327	1.19968398644936	0.262654429813972	0.839475850881618	1
ENSE00001388541	4.84672406799021	4.4183071002866	5.27514103569382	1.19392810774779	0.25571596749185	0.623551264305196	1
ENSE00001032543	0.254801916074013	0.234014781747528	0.275589050400498	1.17765659221401	0.235918906793517	1	1
ENSE00000654991	8.6025531594428	7.90239715365351	9.30270916523208	1.17720091566534	0.235360569566727	0.745819216579616	1
ENSE00003706638	2.04263887783344	1.88021801335295	2.20505974231393	1.1727681187256	0.229917789977911	0.70138020080418	1
